Time:64Hz,Epoch,Noise 1,Noise 2,Event Id,Event Date,Event Duration
35.2656250000,70,-1.0784007155,-1.5308396150,,,
35.2812500000,70,-0.7174872728,0.8922418631,,,
35.2968750000,70,0.4557760971,-0.7952477500,,,
35.3125000000,70,0.5566054486,-0.2860497602,,,
35.3281250000,70,-0.0716558408,-1.1775255381,,,
35.3437500000,70,1.9335861332,0.2374598416,,,
35.3593750000,70,-0.1173308607,-0.9039595720,,,
35.3750000000,70,-0.5113269805,1.6591147692,,,
35.3906250000,70,1.0221148236,0.9732609799,,,
35.4062500000,70,0.9027786402,1.0260566555,,,
35.4218750000,70,1.6952376945,-0.1991831778,,,
35.4375000000,70,-1.1201410286,-0.9578577194,,,
35.4531250000,70,-1.1548347423,0.4544442702,,,
35.4687500000,70,2.1170962391,0.2515494317,,,
35.4843750000,70,0.3593547924,-1.6553212291,,,
35.5000000000,71,0.2347015741,-0.9241387603,,,
35.5156250000,71,0.5625333217,0.3938359885,,,
35.5312500000,71,1.4574718958,-0.6940411907,,,
35.5468750000,71,0.2883173394,-1.2514330425,,,
35.5625000000,71,-0.9873216464,0.7743126590,,,
35.5781250000,71,0.6285161056,-1.6663220018,,,
35.5937500000,71,-0.1156403339,0.4718416614,,,
35.6093750000,71,1.6754620987,-0.2248227724,,,
35.6250000000,71,0.7245068139,0.3589609889,,,
35.6406250000,71,0.6702199118,0.0092757139,,,
35.6562500000,71,0.8913691238,0.4202500443,,,
35.6718750000,71,2.0844311417,0.2475811407,,,
35.6875000000,71,-0.9789396732,0.7320385899,,,
35.7031250000,71,-0.3210725021,-0.3910060510,,,
35.7187500000,71,-0.5155525101,-0.4690692247,,,
35.7343750000,71,-0.3121141880,-1.7041081504,,,
35.7500000000,71,0.8269008054,0.7865360902,,,
35.7656250000,71,-0.6407694822,-0.6212707244,,,
35.7812500000,71,-1.0522109589,-0.1579105175,,,
35.7968750000,71,-0.0909679182,-1.7707956666,,,
35.8125000000,71,0.1641153123,0.1637850054,,,
35.8281250000,71,-1.1030130154,-0.6717959197,,,
35.8437500000,71,-0.9522436062,-0.4825258138,,,
35.8593750000,71,-0.3274286685,-0.6997381773,,,
35.8750000000,71,-1.6925423712,1.0789022448,,,
35.8906250000,71,-0.4890587767,0.6609281864,,,
35.9062500000,71,0.0459155711,-1.7939471837,,,
35.9218750000,71,1.6789157277,-0.2626270694,,,
35.9375000000,71,0.0297961209,0.1630028762,,,
35.9531250000,71,-1.1589697146,0.9612372419,,,
35.9687500000,71,1.6571020206,0.3978652208,,,
35.9843750000,71,0.6076070441,-0.4293816630,,,
36.0000000000,72,-0.0991050199,0.4081405774,,,
36.0156250000,72,-1.6652481915,0.1985029909,,,
36.0312500000,72,0.4747704081,0.1663404380,,,
36.0468750000,72,1.0899180702,0.5874268856,,,
36.0625000000,72,0.3824779814,0.5939983877,,,
36.0781250000,72,-0.1202715260,-0.5690418095,,,
36.0937500000,72,0.6457598521,0.9651394728,,,
36.1093750000,72,1.1841342688,-0.3626696907,,,
36.1250000000,72,0.9035986562,0.6693036071,,,
36.1406250000,72,-0.5543065712,1.1299780270,,,
36.1562500000,72,0.8604386605,-0.6312232723,,,
36.1718750000,72,-1.6006257615,-0.2404324431,,,
36.1875000000,72,-0.4985866003,1.1017270934,,,
36.2031250000,72,-0.7572816508,0.4464517622,,,
36.2187500000,72,1.5510735128,-2.1957130031,,,
36.2343750000,72,-0.3215205316,0.2827299347,,,
36.2500000000,72,-0.5620950611,1.3287979567,,,
36.2656250000,72,-0.9277637252,0.2880967769,,,
36.2812500000,72,-0.7898933309,0.8230169965,,,
36.2968750000,72,1.4130008852,0.7091878765,,,
36.3125000000,72,1.1051764447,-1.5510462492,,,
36.3281250000,72,1.1577823938,-0.7751038740,,,
36.3437500000,72,-1.0803538175,-0.0963338667,,,
36.3593750000,72,0.2114165260,0.4515858513,,,
36.3750000000,72,1.2279840575,-0.6526213124,,,
36.3906250000,72,-0.8654815366,1.1508876378,,,
36.4062500000,72,-0.7286929554,-0.8987969610,,,
36.4218750000,72,-0.3917862376,1.0440652902,,,
36.4375000000,72,0.1255427100,-0.3115645345,,,
36.4531250000,72,1.8776801409,0.2631307383,,,
36.4687500000,72,-0.9026153153,-0.4339009716,,,
36.4843750000,72,-0.6799997829,0.9565295411,,,
36.5000000000,73,-0.6648638838,-0.5023779674,,,
36.5156250000,73,-0.6666950634,1.2551628941,,,
36.5312500000,73,0.0632585298,-0.9654060290,,,
36.5468750000,73,0.4101136741,-0.3256542594,,,
36.5625000000,73,-0.3541672727,-0.7789161422,,,
36.5781250000,73,0.2914686774,-0.2986597714,,,
36.5937500000,73,-1.5955327397,0.8710937113,,,
36.6093750000,73,-0.1052170770,0.4733112783,,,
36.6250000000,73,-0.6783366081,-0.9942487665,,,
36.6406250000,73,0.0385859402,0.2577169361,,,
36.6562500000,73,-1.7827343958,1.3498504544,,,
36.6718750000,73,-2.3244152642,-0.7302799146,,,
36.6875000000,73,-0.1954116216,-1.1630143539,,,
36.7031250000,73,0.8546333895,0.5763205474,,,
36.7187500000,73,0.9761223946,1.7103285500,,,
36.7343750000,73,1.8415594656,0.1500489794,,,
36.7500000000,73,-1.0741821082,-0.3068925085,,,
36.7656250000,73,1.5144721879,1.3550761234,,,
36.7812500000,73,0.1045064769,1.2968234285,,,
36.7968750000,73,0.0905924154,1.2550216664,,,
36.8125000000,73,0.2869511575,0.9227729375,,,
36.8281250000,73,0.3205849189,1.3195752867,,,
36.8437500000,73,-0.5364103825,0.0099393320,,,
36.8593750000,73,-0.0578853464,0.8498156693,,,
36.8750000000,73,-0.5287592047,-0.1706151049,,,
36.8906250000,73,-0.5381811341,-0.7152189149,,,
36.9062500000,73,0.7439503261,-0.1212851876,,,
36.9218750000,73,0.1616083158,0.8124809936,,,
36.9375000000,73,0.1807456875,0.1096808250,,,
36.9531250000,73,-0.5237086180,-0.2243545209,,,
36.9687500000,73,0.9958398469,0.0654614505,,,
36.9843750000,73,-1.4750958226,0.0248916869,,,
37.0000000000,74,0.4429396376,1.7388113154,,,
37.0156250000,74,0.0649355249,1.6752011731,,,
37.0312500000,74,-0.3934860766,0.9845076981,,,
37.0468750000,74,2.3945235172,-0.0027005865,,,
37.0625000000,74,-0.6063519696,-0.6440438184,,,
37.0781250000,74,-1.7568745537,0.2833669006,,,
37.0937500000,74,0.6606185173,1.2375636296,,,
37.1093750000,74,-0.1690574791,-0.4072219864,,,
37.1250000000,74,2.9091100396,-0.6431720170,,,
37.1406250000,74,-0.3098043775,0.1754590410,,,
37.1562500000,74,-1.4217991744,1.1759258302,,,
37.1718750000,74,-0.4356660363,-0.4691092132,,,
37.1875000000,74,-1.4055216839,-0.9822301245,,,
37.2031250000,74,-0.0144843132,-0.6168876968,,,
37.2187500000,74,0.6603397452,-0.0741192455,,,
37.2343750000,74,1.8454272213,0.4324340208,,,
37.2500000000,74,1.0858616058,0.4588077422,,,
37.2656250000,74,-0.1209407239,-1.1803729957,,,
37.2812500000,74,0.4627077089,-2.6197236211,,,
37.2968750000,74,1.3047900864,-0.1565608593,,,
37.3125000000,74,0.0696151510,1.0855065308,,,
37.3281250000,74,0.3462683843,0.2422109871,,,
37.3437500000,74,1.6667738427,-0.2992527193,,,
37.3593750000,74,-0.4000591642,-1.3107690510,,,
37.3750000000,74,0.4384242147,-0.1415055248,,,
37.3906250000,74,0.9013034168,-0.0184443600,,,
37.4062500000,74,-0.1315878664,0.4725936834,,,
37.4218750000,74,0.2887504698,-0.2011935921,,,
37.4375000000,74,-2.3475868355,1.1978774848,,,
37.4531250000,74,0.3648619010,-1.5046410439,,,
37.4687500000,74,0.9903529573,-0.2170810329,,,
37.4843750000,74,0.2166979579,1.7153719052,,,
37.5000000000,75,-1.6230937248,-0.2980701101,,,
37.5156250000,75,-0.2076463344,0.6658662142,,,
37.5312500000,75,-0.7871051793,0.4229060163,,,
37.5468750000,75,-0.1143998256,-0.7170363999,,,
37.5625000000,75,-0.2047008684,1.4528690585,,,
37.5781250000,75,0.1675178366,-0.2790811766,,,
37.5937500000,75,0.9388295113,1.3913863508,,,
37.6093750000,75,-0.4889865061,1.2223273637,,,
37.6250000000,75,0.1975753380,-2.1938832544,,,
37.6406250000,75,0.2951950367,-0.9710217448,,,
37.6562500000,75,-0.0037021588,-1.8450829946,,,
37.6718750000,75,0.7953677840,-1.0643856837,,,
37.6875000000,75,-0.7982501605,-0.2182290187,,,
37.7031250000,75,0.8070812424,-0.6532723530,,,
37.7187500000,75,-0.4727359851,-0.2264996414,,,
37.7343750000,75,-0.3262898225,2.0699187692,,,
37.7500000000,75,-0.8485793351,-0.3389087135,,,
37.7656250000,75,1.1930025283,0.7879089572,,,
37.7812500000,75,-0.1229847726,0.3304969228,,,
37.7968750000,75,-0.1061452975,-0.5793119159,,,
37.8125000000,75,0.0587360350,-1.8763583487,,,
37.8281250000,75,0.6198850465,0.0089393300,,,
37.8437500000,75,0.0777493554,0.2168403886,,,
37.8593750000,75,1.0406866031,0.2996307598,,,
37.8750000000,75,0.2359649731,-2.0279493756,,,
37.8906250000,75,-2.4520924758,-1.4848045161,,,
37.9062500000,75,0.0977186100,1.0058309332,,,
37.9218750000,75,-1.4356654112,-1.4499821683,,,
37.9375000000,75,0.0940938165,0.6469181757,,,
37.9531250000,75,-1.4785035622,-0.1370409189,,,
37.9687500000,75,2.1173848286,-1.3963111916,,,
37.9843750000,75,0.1478133486,0.2685780228,,,
38.0000000000,76,1.8215223220,0.2724161454,,,
38.0156250000,76,-0.5008510460,-0.0689164222,,,
38.0312500000,76,0.0165930636,0.0344004197,,,
38.0468750000,76,0.3712420147,2.3389714898,,,
38.0625000000,76,0.3431485636,-1.2293302484,,,
38.0781250000,76,-0.5071559566,-0.0851268373,,,
38.0937500000,76,-1.0790512759,0.2384902947,,,
38.1093750000,76,-0.8363488899,0.1138663556,,,
38.1250000000,76,-0.4891394422,0.6567921158,,,
38.1406250000,76,0.3975320594,-0.3699565864,,,
38.1562500000,76,-1.4497381498,1.0182011254,,,
38.1718750000,76,1.7036716200,1.1174323978,,,
38.1875000000,76,0.3909665988,-0.9591593238,,,
38.2031250000,76,-0.5697397177,-0.3041926765,,,
38.2187500000,76,-1.4888661789,0.7881639524,,,
38.2343750000,76,0.6042269728,-1.1180266783,,,
38.2500000000,76,0.0539788829,1.5461098736,,,
38.2656250000,76,2.6808149524,-2.2200177125,,,
38.2812500000,76,1.2352774211,0.6033366727,,,
38.2968750000,76,0.2440330734,-1.4634340284,,,
38.3125000000,76,-2.1356126389,-0.6166666243,,,
38.3281250000,76,-0.7211916608,-0.2148916553,,,
38.3437500000,76,0.1014992759,0.0851033518,,,
38.3593750000,76,-0.4910566790,0.1025010833,,,
38.3750000000,76,0.9498021489,0.2193969450,,,
38.3906250000,76,-0.2639684545,-1.4363251324,,,
38.4062500000,76,0.1470381460,-1.3986240284,,,
38.4218750000,76,-1.1629391334,-0.4597894844,,,
38.4375000000,76,0.0891266846,0.6105544468,,,
38.4531250000,76,-1.8755394877,0.2693155091,,,
38.4687500000,76,-0.4642936776,0.5762201511,,,
38.4843750000,76,-2.6089612781,0.3250241808,,,
38.5000000000,77,-0.8804530951,-0.7588678939,,,
38.5156250000,77,-0.9298617914,0.6606332333,,,
38.5312500000,77,0.2868236334,1.4596027887,,,
38.5468750000,77,-0.0438223374,-0.9268459778,,,
38.5625000000,77,-1.4110217632,-0.2332544208,,,
38.5781250000,77,0.0395876405,0.0711113898,,,
38.5937500000,77,-0.3292872745,-0.9830703902,,,
38.6093750000,77,1.3060921059,-0.5246095375,,,
38.6250000000,77,-0.2420020291,1.8286712834,,,
38.6406250000,77,1.2399570174,2.3811511289,,,
38.6562500000,77,0.0466236883,1.0349283547,,,
38.6718750000,77,0.9194898816,-0.3651344964,,,
38.6875000000,77,0.7093365091,0.9688926660,,,
38.7031250000,77,0.5889662103,-0.9959595446,,,
38.7187500000,77,1.6656862086,0.3704843946,,,
38.7343750000,77,0.5938778885,-0.5315982034,,,
38.7500000000,77,1.3195825750,-0.1994758989,,,
38.7656250000,77,-0.7856718490,-0.1235648558,,,
38.7812500000,77,-1.1511729540,0.2826171703,,,
38.7968750000,77,0.1720503188,-0.8554214702,,,
38.8125000000,77,-1.7143579184,1.2902571565,,,
38.8281250000,77,-0.3139117885,-0.0878314790,,,
38.8437500000,77,0.9150705286,0.4256976612,,,
38.8593750000,77,0.7562501911,1.0116028512,,,
38.8750000000,77,-0.0836634685,-0.2040341887,,,
38.8906250000,77,-0.8112115521,0.6681232100,,,
38.9062500000,77,0.4748784662,-2.5737007865,,,
38.9218750000,77,-0.5679301902,-2.1370707617,,,
38.9375000000,77,0.7203058133,-0.9735442442,,,
38.9531250000,77,0.3765017935,-0.3356310751,,,
38.9687500000,77,0.2743714838,0.1839116274,,,
38.9843750000,77,0.2722998510,0.0496192860,,,
39.0000000000,78,0.4954440572,-0.0535652104,,,
39.0156250000,78,-0.3656186702,0.8396409312,,,
39.0312500000,78,-0.0968985731,0.7357225754,,,
39.0468750000,78,-0.6138974088,-0.6561423465,,,
39.0625000000,78,0.8310692846,-0.6712082997,,,
39.0781250000,78,-0.5105483540,-0.3758205763,,,
39.0937500000,78,-2.0125685967,-1.1588698199,,,
39.1093750000,78,-0.8049656812,-1.5760774821,,,
39.1250000000,78,-0.0842784489,-0.8825702792,,,
39.1406250000,78,-1.0448767851,0.1138343861,,,
39.1562500000,78,0.4358060879,-0.9811259939,,,
39.1718750000,78,0.4494718522,0.0362526437,,,
39.1875000000,78,-0.3813668140,-0.7934604359,,,
39.2031250000,78,1.1076891594,0.0659683511,,,
39.2187500000,78,0.2225096500,-0.1072816134,,,
39.2343750000,78,0.1596734427,0.2173328403,,,
39.2500000000,78,-1.6330409286,-0.9071324369,,,
39.2656250000,78,-1.3534492699,-0.9028463830,,,
39.2812500000,78,-0.1476478020,0.1245420834,,,
39.2968750000,78,2.0126745918,-1.1265170867,,,
39.3125000000,78,0.9089710605,-2.1424744172,,,
39.3281250000,78,1.6084558555,0.0766787169,,,
39.3437500000,78,-0.4196159604,-0.0623702855,,,
39.3593750000,78,0.5039610215,0.8273503860,,,
39.3750000000,78,0.8726034554,-0.1849740999,,,
39.3906250000,78,0.9310673313,-1.5623231218,,,
39.4062500000,78,-0.8578423737,0.6246044416,,,
39.4218750000,78,-0.0511022720,1.5582484156,,,
39.4375000000,78,0.0957163137,-0.4804429662,,,
39.4531250000,78,-2.7913690477,-1.6764344609,,,
39.4687500000,78,1.9304113219,-2.1080403842,,,
39.4843750000,78,-0.3260242385,-1.1197721604,,,
39.5000000000,79,1.3741654294,0.6049033875,,,
39.5156250000,79,-0.0096947458,-0.4184938166,,,
39.5312500000,79,-0.4842824011,1.0232513710,,,
39.5468750000,79,0.5219015425,-0.1913287667,,,
39.5625000000,79,-0.4232129212,-0.6240268760,,,
39.5781250000,79,0.1164416599,-0.3347750669,,,
39.5937500000,79,1.3596518757,0.4397020460,,,
39.6093750000,79,-1.2807272201,-0.8496501426,,,
39.6250000000,79,-0.3485650586,-0.4283677975,,,
39.6406250000,79,0.5066871705,-1.8348610928,,,
39.6562500000,79,-0.9765876765,1.1724783350,,,
39.6718750000,79,-0.3829953370,-0.7166166401,,,
39.6875000000,79,-0.4034579980,0.9431951098,,,
39.7031250000,79,-0.5847900656,-0.3578696533,,,
39.7187500000,79,0.4490225923,-0.8390028339,,,
39.7343750000,79,-0.4106754390,0.2449095693,,,
39.7500000000,79,0.4132294485,-0.4336911799,,,
39.7656250000,79,-1.6435920073,-0.2146804160,,,
39.7812500000,79,-2.2500685793,-0.6980210934,,,
39.7968750000,79,-0.8144341580,-0.7135278484,,,
39.8125000000,79,0.6513248365,-1.7116989262,,,
39.8281250000,79,-0.7088099872,0.6448961234,,,
39.8437500000,79,0.0128954752,0.8610518726,,,
39.8593750000,79,-0.7117991751,-0.0793729448,,,
39.8750000000,79,1.8899673891,-1.4144111709,,,
39.8906250000,79,-1.5621281431,-1.7718536819,,,
39.9062500000,79,0.6261342956,-0.6197106303,,,
39.9218750000,79,0.1565594370,-0.1738418022,,,
39.9375000000,79,-1.6420583146,-0.8522262287,,,
39.9531250000,79,-0.0206903442,0.4544043057,,,
39.9687500000,79,-2.1539630118,-0.1802011021,,,
39.9843750000,79,-1.4173909683,-1.1079540457,,,
40.0000000000,80,1.2709470404,-0.8969538890,,,
40.0156250000,80,0.1918010112,-1.3686591435,,,
40.0312500000,80,0.0005195568,0.1306192530,,,
40.0468750000,80,-1.0344914276,1.2830285596,,,
40.0625000000,80,1.0274632311,1.2726098233,,,
40.0781250000,80,-0.3679589550,-0.1290840304,,,
40.0937500000,80,-0.8728824738,-1.4730101066,,,
40.1093750000,80,0.6115563322,0.9295845024,,,
40.1250000000,80,1.1282247319,-2.2579718879,,,
40.1406250000,80,0.8503596871,-1.7654909644,,,
40.1562500000,80,-1.5928583743,1.1066904561,,,
40.1718750000,80,-0.4357544053,-1.0165409354,,,
40.1875000000,80,1.3630450171,-0.6580029410,,,
40.2031250000,80,-0.5427166209,0.9894695715,,,
40.2187500000,80,0.7577795645,-0.7179207440,,,
40.2343750000,80,2.6500635541,-0.3401763493,,,
40.2500000000,80,1.9574691336,-0.7780564685,,,
40.2656250000,80,-0.2194675283,-0.9039280747,,,
40.2812500000,80,-0.2280646108,-0.2004025385,,,
40.2968750000,80,-1.2281474187,-0.0605290777,,,
40.3125000000,80,0.7645519097,0.6371591494,,,
40.3281250000,80,0.1394448779,-0.2003627789,,,
40.3437500000,80,-1.9447522558,1.0349000575,,,
40.3593750000,80,-0.0052755294,-0.8586870345,,,
40.3750000000,80,1.2398682641,0.3169766408,,,
40.3906250000,80,-0.6155928814,-0.3969230203,,,
40.4062500000,80,-0.2782392843,-0.1592476413,,,
40.4218750000,80,0.5893899360,0.6644002025,,,
40.4375000000,80,1.4607340391,1.9311654996,,,
40.4531250000,80,-0.4254163305,-2.2165852436,,,
40.4687500000,80,-0.2422153880,-1.7822104689,,,
40.4843750000,80,0.0374003288,0.2631559403,,,
40.5000000000,81,-0.1471600094,-0.6191006405,,,
40.5156250000,81,1.8310281237,-0.1829011519,,,
40.5312500000,81,-0.8427311277,-0.0594041257,,,
40.5468750000,81,1.2930865698,-1.5207528601,,,
40.5625000000,81,0.2032981497,-0.7629269916,,,
40.5781250000,81,0.0279513742,-0.5799423393,,,
40.5937500000,81,-0.0632064533,-0.0864477863,,,
40.6093750000,81,-0.3480421127,-0.1847459000,,,
40.6250000000,81,1.4735361321,2.8620511899,,,
40.6406250000,81,-0.2264801247,-0.8826585367,,,
40.6562500000,81,-0.5411086368,-0.9722401547,,,
40.6718750000,81,0.1792461257,0.8495544540,,,
40.6875000000,81,-0.2727167485,-0.2264766586,,,
40.7031250000,81,2.2000614582,1.4306588191,,,
40.7187500000,81,0.2217503620,0.0770510804,,,
40.7343750000,81,-0.4063161633,-0.5645051141,,,
40.7500000000,81,0.2840561641,-0.5710365899,,,
40.7656250000,81,-0.7924397908,1.1056701355,,,
40.7812500000,81,-0.7323614091,-0.0092840749,,,
40.7968750000,81,0.5356380378,1.1431876973,,,
40.8125000000,81,0.7827466784,-0.6081332392,,,
40.8281250000,81,0.6564606712,-0.0177883044,,,
40.8437500000,81,0.3048163067,-1.3351533907,,,
40.8593750000,81,0.3752594253,-0.2259302769,,,
40.8750000000,81,-0.1265732628,-0.9847206023,,,
40.8906250000,81,-1.4901798647,-0.6839641095,,,
40.9062500000,81,1.2630722972,-0.2970885775,,,
40.9218750000,81,0.8553464686,0.0901413435,,,
40.9375000000,81,0.5153690923,-0.9321307685,,,
40.9531250000,81,0.4616491867,-0.9327039874,,,
40.9687500000,81,1.7587118351,0.0811899242,,,
40.9843750000,81,-0.9566346824,-1.2924846072,,,
41.0000000000,82,-0.9425502857,0.4594960880,,,
41.0156250000,82,-0.4285402646,-0.7586941883,,,
41.0312500000,82,-0.2707484568,0.1997777326,,,
41.0468750000,82,0.1995323417,1.6319021259,,,
41.0625000000,82,-0.2590849072,1.4240173335,,,
41.0781250000,82,-0.8671968378,-0.6132966068,,,
41.0937500000,82,-1.3277439833,-0.0967367428,,,
41.1093750000,82,-0.2044436822,1.1066875671,,,
41.1250000000,82,-1.8116647249,-1.8862507948,,,
41.1406250000,82,1.1599044854,-0.0716554560,,,
41.1562500000,82,-1.0460832550,-0.9947396610,,,
41.1718750000,82,0.7505002701,1.0376267212,,,
41.1875000000,82,-0.8113474733,1.2387161884,,,
41.2031250000,82,1.5791893609,0.2998244407,,,
41.2187500000,82,0.6889741961,0.2150921573,,,
41.2343750000,82,1.8191983764,0.7027360563,,,
41.2500000000,82,0.6214221860,-0.3753626257,,,
41.2656250000,82,1.4287555247,-0.0513204466,,,
41.2812500000,82,0.4908241187,-0.3751243718,,,
41.2968750000,82,-0.3669762318,1.2165673912,,,
41.3125000000,82,-0.5888958071,-0.2590539895,,,
41.3281250000,82,-1.0549798160,-0.1403654158,,,
41.3437500000,82,-1.1469252553,0.5571003945,,,
41.3593750000,82,-0.6093311707,-0.5128942723,,,
41.3750000000,82,0.0110641892,-1.0967954265,,,
41.3906250000,82,1.3123260868,-0.3969089557,,,
41.4062500000,82,1.4959072454,-1.5554985780,,,
41.4218750000,82,-0.1330679934,-0.4298259547,,,
41.4375000000,82,-0.3579716890,2.1202643984,,,
41.4531250000,82,-1.0023598172,-1.1765069837,,,
41.4687500000,82,0.7994949955,-0.0097136522,,,
41.4843750000,82,-0.9898246658,0.7448153384,,,
41.5000000000,83,-1.0568832465,0.2184209253,,,
41.5156250000,83,1.5185818930,1.1703408392,,,
41.5312500000,83,1.1111934255,-1.2236565767,,,
41.5468750000,83,0.8625745405,-0.4950300682,,,
41.5625000000,83,-0.6093820984,0.9531320144,,,
41.5781250000,83,0.1929386650,0.3935666992,,,
41.5937500000,83,1.0936490981,-0.8313013746,,,
41.6093750000,83,-0.2900481536,-0.2458370476,,,
41.6250000000,83,0.1211618767,0.2470407193,,,
41.6406250000,83,-1.2834183044,-1.0765440838,,,
41.6562500000,83,-0.4485233515,0.8728719880,,,
41.6718750000,83,0.5539202445,-1.1373389435,,,
41.6875000000,83,-0.1792807980,0.5617382367,,,
41.7031250000,83,0.3704203972,-0.1704936363,,,
41.7187500000,83,0.9193011711,-0.2036853586,,,
41.7343750000,83,0.8417196302,1.8754385410,,,
41.7500000000,83,-1.9037073462,-1.1370504523,,,
41.7656250000,83,-0.2750363882,0.6682356900,,,
41.7812500000,83,-1.6622388840,-0.3145347719,,,
41.7968750000,83,0.7597428851,-0.6968563446,,,
41.8125000000,83,-0.9825012536,-0.1370066418,,,
41.8281250000,83,-0.1151742588,1.5802849415,,,
41.8437500000,83,1.2042872972,-0.5110551104,,,
41.8593750000,83,-0.0819193544,-0.7105754096,,,
41.8750000000,83,1.2142666745,-0.6640270779,,,
41.8906250000,83,-0.2319780095,0.4046619980,,,
41.9062500000,83,-1.0540695164,-1.1923390095,,,
41.9218750000,83,-0.2727898520,0.5150085002,,,
41.9375000000,83,0.7755169648,0.4911354674,,,
41.9531250000,83,1.4081645541,0.6432685586,,,
41.9687500000,83,-1.9512563188,0.4408626313,,,
41.9843750000,83,0.4736538380,-0.2705735996,,,
42.0000000000,84,0.0894789128,-0.5983120215,,,
42.0156250000,84,-0.9769011603,0.1714274275,,,
42.0312500000,84,-1.4385381840,-0.3042919507,,,
42.0468750000,84,0.5029874670,-1.4724385759,,,
42.0625000000,84,-1.5614040391,-1.2403376707,,,
42.0781250000,84,-0.6123822501,-2.4176040447,,,
42.0937500000,84,0.1445968055,0.5471837273,,,
42.1093750000,84,-0.8011839807,-1.2994500159,,,
42.1250000000,84,-0.5551302719,-1.2548074214,,,
42.1406250000,84,1.5279299689,-0.3971142525,,,
42.1562500000,84,1.2345916586,0.2494691440,,,
42.1718750000,84,-2.0663417735,-0.7654811831,,,
42.1875000000,84,1.4161034240,-0.0181955356,,,
42.2031250000,84,-0.1023026941,0.8304057151,,,
42.2187500000,84,-1.3922021273,-0.5013192407,,,
42.2343750000,84,0.9823694459,0.4482509762,,,
42.2500000000,84,0.7096233458,-1.7869308281,,,
42.2656250000,84,0.2809078553,-0.9375032282,,,
42.2812500000,84,-0.4978246595,-0.1780568485,,,
42.2968750000,84,-0.7878585734,0.2866669375,,,
42.3125000000,84,-0.2469335171,-1.0577221505,,,
42.3281250000,84,0.1206472855,-0.5440943614,,,
42.3437500000,84,0.2854300582,0.4185603324,,,
42.3593750000,84,2.1036392533,0.0871265866,,,
42.3750000000,84,0.0293189473,-0.1946861200,,,
42.3906250000,84,0.7447235066,1.1546717132,,,
42.4062500000,84,-0.5942110003,0.1553069810,,,
42.4218750000,84,0.7403342147,0.1312349753,,,
42.4375000000,84,1.0950533894,-0.9112271600,,,
42.4531250000,84,0.7483071597,0.4699192637,,,
42.4687500000,84,-0.5648072491,-0.1958243150,,,
42.4843750000,84,1.2824440736,0.2220992881,,,
42.5000000000,85,-0.7571975005,0.9032043801,,,
42.5156250000,85,-0.1361369952,1.3212958584,,,
42.5312500000,85,0.5291632683,0.7125943811,,,
42.5468750000,85,0.2567642140,0.1651850099,,,
42.5625000000,85,-1.5125218778,0.5751844927,,,
42.5781250000,85,0.5997417927,-2.4919190516,,,
42.5937500000,85,-0.6163327450,-0.3295481506,,,
42.6093750000,85,-0.5800273536,-0.5839682982,,,
42.6250000000,85,0.6285960047,0.1362550678,,,
42.6406250000,85,-0.0773878794,0.9050015236,,,
42.6562500000,85,2.4712874529,0.6505000713,,,
42.6718750000,85,1.2373120033,1.7682400593,,,
42.6875000000,85,0.4888286131,0.7009372537,,,
42.7031250000,85,-1.5126348773,0.9540767424,,,
42.7187500000,85,-0.9247848709,0.0684645317,,,
42.7343750000,85,-0.1477792423,2.2005765045,,,
42.7500000000,85,-0.6350222210,0.6924871712,,,
42.7656250000,85,0.4847282405,-0.5090586024,,,
42.7812500000,85,1.0295361743,0.0795336147,,,
42.7968750000,85,-0.3214433611,0.8494852810,,,
42.8125000000,85,0.9888978432,1.2298744996,,,
42.8281250000,85,0.7193037700,-0.1151871404,,,
42.8437500000,85,-0.5286819022,-1.0761803862,,,
42.8593750000,85,0.6115583142,0.7451240307,,,
42.8750000000,85,0.6934714154,1.6850216679,,,
42.8906250000,85,1.1099614119,-0.0269743155,,,
42.9062500000,85,1.4801447686,0.6743520797,,,
42.9218750000,85,-0.6041336852,-0.7285279527,,,
42.9375000000,85,-0.1783354339,0.3323037550,,,
42.9531250000,85,0.3485077033,-0.3453870797,,,
42.9687500000,85,-1.0021510078,-0.4277643797,,,
42.9843750000,85,0.2849851541,1.6121038300,,,
43.0000000000,86,-1.3462613355,-1.7409691741,,,
43.0156250000,86,-0.4097771716,-0.1695433295,,,
43.0312500000,86,0.3613254743,-0.5943105828,,,
43.0468750000,86,-0.2179436803,-0.7717552281,,,
43.0625000000,86,-0.5761014673,-1.0204756600,,,
43.0781250000,86,1.8096788892,-0.9215745841,,,
43.0937500000,86,0.3572366352,-0.2961226438,,,
43.1093750000,86,-0.2704077184,-0.0418360555,,,
43.1250000000,86,0.9187744873,-1.4332941590,,,
43.1406250000,86,-1.5100077291,-1.2685723408,,,
43.1562500000,86,0.6931449911,-0.8438294539,,,
43.1718750000,86,0.9147593455,-0.0432056854,,,
43.1875000000,86,-1.1851239174,-1.0567422548,,,
43.2031250000,86,-0.8708883331,-1.4339867774,,,
43.2187500000,86,0.9566958894,0.3935480698,,,
43.2343750000,86,-0.1573895641,1.5477982534,,,
43.2500000000,86,0.2198514286,1.0623668006,,,
43.2656250000,86,-0.2249025047,0.1969200611,,,
43.2812500000,86,-0.0249261482,-1.3175364757,,,
43.2968750000,86,-1.6370526855,-1.2788522505,,,
43.3125000000,86,-0.0188503031,-1.1792415287,,,
